percentualProtestos,status,definicaoRisco,valorAprovado,endividamento,passivoCirculante,totalAtivo,totalPatrimonioLiquido,faturamentoBruto,scorePontualidade,percentualRisco,categoria
0.0,AprovadoAnalista,De 51 a 80 % - Alto,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037735849056604,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,8689787.0,1.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,25000.0,0.0,23135956.0,23135956.0,18065030.0,0.0,1.0,0.1698113207547169,Ruim
0.0,ReprovadoAnalista,De 11 a 30 % - Baixo,20000.0,2306713.0,10487000.0,17603497.0,1931629.0,40775376.0,1.0,0.3018867924528301,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,15000.0,0.0,0.0,0.0,0.0,1086360.0,1.0,0.5660377358490566,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,3598601.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,80000.0,0.0,2639904.0,2564574.0,1301027.0,1023736.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,2525743.0,15267299.0,2525743.0,4636079.0,0.6963862348,0.3584905660377358,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,430000.0,0.0,1162422.0,5640927.0,4478504.0,27087480.0,1.0,0.5471698113207547,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,15000.0,0.0,0.0,0.0,0.0,926159.0,0.8387947393,0.5283018867924528,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,668124.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,100000.0,0.0,1077694.0,2451304.0,4057991.0,13144861.0,0.0,0.320754716981132,Ruim
0.0,ReprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1575261.0,0.0,0.4150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,40000.0,0.0,0.0,0.0,0.0,1952436.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,69777.0,135101.0,588545.0,131095.0,775287.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,45000.0,0.0,0.0,0.0,0.0,4793211.0,0.0,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,27000.0,0.0,0.0,0.0,0.0,537497.0,0.0,0.5849056603773584,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,35500.0,0.0,0.0,0.0,0.0,1714093.0,1.0,0.5094339622641509,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,289852.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,266200496.0,1.0,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,2444556.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,100000.0,0.0,17994709.0,17994709.0,12140692.0,37184335.0,0.9916580074,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,50000.0,0.0,88730.0,514739.0,420146.0,1668975.0,1.0,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,806204.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,150000.0,88642.0,6960031.0,7140918.0,1399349.0,9228155.0,0.8114758588,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,40000.0,0.0,264203.0,1421911.0,1157708.0,3589031.0,1.0,0.2830188679245283,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,0.7224318318,0.0,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,150000.0,14156000.0,22977804.0,39376070.0,9097844.0,67986852.0,1.0,0.1132075471698113,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,472939365.0,1.0,0.2641509433962264,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,111045978.0,1.0,0.2452830188679245,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,600000.0,2080688.0,12621611.0,23686202.0,11064590.0,45143557.0,0.9861354842,0.3962264150943396,Ruim
0.0,ReprovadoComite,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1501183.0,0.0,0.4528301886792452,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,70000.0,0.0,300332.0,1296946.0,996613.0,3715209.0,1.0,0.2264150943396226,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,2725085.0,0.0,0.2830188679245283,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,52730621.0,0.0,0.1698113207547169,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,25000.0,0.0,277211.0,919587.0,642376.0,3593550.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,3538420.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,300000.0,0.0,8348177.0,10370619.0,1569857.0,20254913.0,0.9973025608,0.2075471698113207,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,150000.0,2220226.0,9906966.0,26124667.0,16058452.0,31824213.0,1.0,0.1132075471698113,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,10000.0,0.0,0.0,0.0,0.0,157553.0,0.0,0.2641509433962264,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,4117785.0,1.0,0.1698113207547169,Ruim
0.0,ReprovadoComite,De 51 a 80 % - Alto,20000.0,0.0,0.0,0.0,0.0,608649.0,0.0,0.660377358490566,Ruim
